initialLabel,binaryInitialLabel,title,url,numTrueVotes,numFalseVotes,totalVotes,maxVotes,interraterPercentAgreement,agreementWithLabel,votersLabel,voterLabelWasAccurate,averageInterraterPercentAgreement,averageAgreementWithLabel,percentOfAgreeingDecisions
FALSE,0, Image of a mother unable to feed her suckling as she battles COVID-19.,https://www.poynter.org/?ifcn_misinformation=image-of-mother-unable-to-feed-her-suckling-as-she-battles-covid-19,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, Hospitals donâ€™t allow parents to visit children with COVID-19 in the hospital.,https://www.poynter.org/?ifcn_misinformation=hospitals-dont-allow-parents-to-visit-children-with-covid-19-in-the-hospital,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0," In the city of Lviv (or Vinnytsia), a coughing man was thrown out of the bus.",https://www.poynter.org/?ifcn_misinformation=in-the-city-of-lviv-or-vinnytsia-the-coughing-man-was-thrown-out-of-the-bus,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0," If you donâ€™t wear a mask while driving, police will fine you 200 baht.",https://www.poynter.org/?ifcn_misinformation=if-you-dont-wear-a-mask-while-driving-police-will-fine-200-baht,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Turkey map on Wikipedia shows the provinces in which COVID-19 cases are diagnosed.,https://www.poynter.org/?ifcn_misinformation=turkey-map-on-wikipedia-shows-the-provinces-in-which-covid-19-cases-are-diagnosed,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, A treatment for COVID-19 will be manufactured in Uganda.,https://www.poynter.org/?ifcn_misinformation=a-treatment-for-covid-19-to-be-manufactured-in-uganda,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Andalusia proposes that students must repeat their classes (not on March 26).,https://www.poynter.org/?ifcn_misinformation=andalusia-proposes-that-students-must-repeat-their-classes-not-on-march-26th,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0," In China there is now also an outbreak of the hantavirus, with a first recorded death.",https://www.poynter.org/?ifcn_misinformation=in-china-there-is-now-also-an-outbreak-of-the-hantavirus-with-a-first-recorded-death,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0," Gargling with hot water cures coronavirus, says a doctor from Mumbaiâ€™s COVID-19 hospital.",https://www.poynter.org/?ifcn_misinformation=gargling-with-hot-water-cures-coronavirus-says-a-doctor-from-mumbais-covid-19-hospital,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Fake Twitter account of the Ecuadorean Health Ministry.,https://www.poynter.org/?ifcn_misinformation=fake-twitter-account-of-the-ecuadorean-health-ministry,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, WHO says Ibuprofen drugs can make the coronavirus live longer.,https://www.poynter.org/?ifcn_misinformation=who-call-ibuprofen-drugs-can-make-corona-live-longer,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0," Because of the global quarantine, the WHO and the Ecuadorian government have given a weekly bonus to each family for food and medicine.",https://www.poynter.org/?ifcn_misinformation=because-of-the-global-quarantine-the-who-and-the-ecuadorean-government-have-given-a-weekly-bonus-to-each-family-for-food-and-medicine,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0," In a video made by Dr. Mario Pesaresi, he recommends water steam to deactivate the coronavirus.",https://www.poynter.org/?ifcn_misinformation=video-made-by-dr-mario-pesaresi-in-which-he-recomends-water-steam-to-deactivite-the-coronavirus,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, People rioting on the streets of London due to economic crisis in the wake of coronavirus outbreak.,https://www.poynter.org/?ifcn_misinformation=people-rioting-on-the-streets-of-london-due-to-economic-crisis-in-the-wake-of-coronavirus-outbreak,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, A photo of a man and woman embracing has been shared on Facebook and Twitter alongside a claim that it shows two Italian doctors who died from COVID-19 after contracting the disease from the patients they treated.,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-man-and-woman-embracing-has-been-shared-hundreds-of-times-on-facebook-and-twitter-alongside-a-claim-that-it-shows-two-italian-doctors-who-died-of-a-novel-coronavirus-covid-19-after-cont,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Video of passengers infected with coronavirus on an Ethiopian Airlines flight from Italy that reached Addis Ababa airport.,https://www.poynter.org/?ifcn_misinformation=video-of-passengers-infected-with-coronavirus-on-an-ethiopian-airlines-flight-from-italy-that-reached-addis-ababa-airport,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Posts circulating on social media claim that Ugandan and Kenyan authorities have instructed landlords to stop collecting rent due to the novel coronavirus.,https://www.poynter.org/?ifcn_misinformation=posts-circulating-on-social-media-claim-that-ugandan-and-kenyan-authorities-have-instructed-landlords-to-stop-collecting-rent-due-to-the-novel-coronavirus,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, Sweden refused to fight the coronavirus.,https://www.poynter.org/?ifcn_misinformation=sweden-refused-to-fight-the-coronavirus,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, A photo showing coffins and describing them as coffins of people who died because of the coronavirus.,https://www.poynter.org/?ifcn_misinformation=a-photo-showing-coffins-and-describing-them-as-coffins-of-people-who-died-because-of-coronavirus,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, The new coronavirus is a biological weapon.,https://www.poynter.org/?ifcn_misinformation=the-new-coronavirus-is-a-biological-weapon,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Video shows Chinese police crackdown on coronavirus patients.,https://www.poynter.org/?ifcn_misinformation=video-shows-chinese-police-crackdown-on-coronavirus-patients,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0," Genefir Haller, the woman who voluntereed to try one of the COVID19 vaccines, is dead.",https://www.poynter.org/?ifcn_misinformation=genefir-haller-the-woman-who-voluntereed-to-try-one-of-the-covid19-vaccines-is-dead,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0," You can self-diagnose COVID-19 by holding your breath for 10 seconds, and avoid COVID-19 by drinking water constantly. COVID-19 causes fibrosis in the lungs.",https://www.poynter.org/?ifcn_misinformation=you-can-self-diagnose-covid-19-by-holding-your-breath-for-ten-seconds-avoid-covid-19-by-drinking-water-constantly-also-covid-19-causes-fibrosis-in-the-lungs,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Audio claiming India would be put under a complete lockdown.,https://www.poynter.org/?ifcn_misinformation=audio-claiming-india-would-be-put-under-a-complete-lockdown,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, A large crowd in Paris protested against the lockdown.,https://www.poynter.org/?ifcn_misinformation=a-large-crowd-in-paris-protested-against-the-lockdown,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0," Former senator Antonio Trillanes IV allegedly posted a tweet saying that President Rodrigo Duterte is to blame for calamities the country has been facing, including the novel coronavirus pandemic.",https://www.poynter.org/?ifcn_misinformation=former-senator-antonio-trillanes-iv-allegedly-posted-a-tweet-saying-that-president-rodrigo-duterte-is-to-blame-for-the-calamities-the-country-has-been-facing-including-the-novel-coronavirus-pandemic,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, Article overstates threat of coronavirus.,https://www.poynter.org/?ifcn_misinformation=article-overstates-threat-of-coronavirus,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, The coronavirus scare began after impeachment.,https://www.poynter.org/?ifcn_misinformation=coronavirus-scare-began-after-impeachment,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0," A graphic has been shared thousands of times on Facebook which claims that gargling warm water with salt or vinegar can eliminate the novel coronavirus, COVID-19.",https://www.poynter.org/?ifcn_misinformation=a-graphic-has-been-shared-thousands-of-times-on-facebook-which-claims-that-gargling-warm-water-with-salt-or-vinegar-can-eliminate-the-novel-coronavirus-covid-19,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, The health service in Ireland is asking people to stockpile food.,https://www.poynter.org/?ifcn_misinformation=the-health-service-in-ireland-is-asking-people-to-stockpile-food,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, Singapore checks the saliva of Indonesian arrivals at Changi Airport.,https://www.poynter.org/?ifcn_misinformation=singapore-checks-the-saliva-of-indonesian-arrivals-at-changi-airport,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, Israeli scientists at the MIGAL Research Institute have developed a vaccine for COVID-19.,https://www.poynter.org/?ifcn_misinformation=israeli-scientists-at-the-migal-research-institute-have-developed-a-vaccine-for-covid-19,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, President Vucic claims that no one said coronavirus is the â€œfunniestâ€ virus.,https://www.poynter.org/?ifcn_misinformation=president-vucics-claim-that-none-said-that-coronavirus-is-the-funniest-virus,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, UNICEF advises not to eat ice cream because it reinforces infection with the new coronavirus.,https://www.poynter.org/?ifcn_misinformation=unicef-%e2%80%8b%e2%80%8badvises-not-to-eat-ice-cream-because-it-reinforces-infection-with-the-new-coronavirus,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, New coronavirus was registered in 2018.,https://www.poynter.org/?ifcn_misinformation=new-coronavirus-was-registered-in-2018,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, â€œThe Obama administration made a decision on testing that turned out to be very detrimental to what weâ€™re doingâ€ on the coronavirus.,https://www.poynter.org/?ifcn_misinformation=the-obama-administration-made-a-decision-on-testing-that-turned-out-to-be-very-detrimental-to-what-were-doing-on-the-coronavirus,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, A confidential governmental document proves that the government has decided to postpone local elections in France because of the outbreak.,https://www.poynter.org/?ifcn_misinformation=a-confidential-governmental-document-proves-that-the-government-has-decided-to-postpone-local-elections-in-france-because-of-the-outbreak,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, The coronavirus has been discovered in poultry.,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-has-been-discovered-in-poultry,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Uganda has recorded its first coronavirus case from Chinese nationals at the Entebbe Regional Referral Hospital.,https://www.poynter.org/?ifcn_misinformation=uganda-has-recorded-its-first-coronavirus-case-from-chinese-nationals-at-the-entebbe-regional-referral-hospital,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, Chinese police kill a woman escaping a COVID-19 quarantine in China.,https://www.poynter.org/?ifcn_misinformation=chinese-police-kill-a-woman-escaping-a-covid-19-quarantine-in-china,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, China scientist Ms. Shih generated coronavirus.,https://www.poynter.org/?ifcn_misinformation=china-scientist-ms-shih-generated-coronavirus,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, A doctor said coronavirus can be alive in temperatures of 25-26C. Drinking hot water can help prevent it.,https://www.poynter.org/?ifcn_misinformation=doctor-said-coronavirus-can-be-alive-in-temperature-25-26c-drinking-hot-water-can-help-prevent-it,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, Video shows an infected baby with a doctor.,https://www.poynter.org/?ifcn_misinformation=video-shows-an-infected-baby-with-a-doctor,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0, A video showing where â€œthe coronavirus beganâ€ was made in Wuhan.,https://www.poynter.org/?ifcn_misinformation=market-video-where-the-coronavirus-began-was-not-recorded-in-wuhan-but-in-indonesia,2,4,6,4,0.666666667,0.666666667,0,1,N/A,N/A,N/A
FALSE,0," The novel coronavirus has reached Cebu province and Boracay Island, which are popular tourists destinations.",https://www.poynter.org/?ifcn_misinformation=a-fb-user-published-a-collage-of-tweets-claiming-novel-coronavirus-has-reached-cebu-province-and-boracay-island-which-are-popular-tourists-destinations,4,2,6,4,0.666666667,0.333333333,1,0,N/A,N/A,N/A
FALSE,0, Wisconsin is â€œclearly seeing a decline in COVID infectionsâ€.,https://www.poynter.org/?ifcn_misinformation=wisconsin-is-clearly-seeing-a-decline-in-covid-infections,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0, â€œMy wife is suffering from coronavirus and she is pregnant. The doctor said she wonâ€™t survive it.â€,https://www.poynter.org/?ifcn_misinformation=my-wife-is-suffering-from-coronavirus-and-she-is-pregnant-the-doctor-said-she-wont-survive-it,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0, Hospitals compensated 15% more for COVID-19 patients under the stimulus package and New York City hospitals are inflating their coronavirus numbers.,https://www.poynter.org/?ifcn_misinformation=hospitals-compensated-15-more-for-covid-19-patients-under-the-stimulus-package-and-new-york-city-hospitals-are-inflating-their-coronavirus-numbers,1,4,5,4,0.8,0.8,0,1,N/A,N/A,N/A
FALSE,0," After announcing social isolation measures, governor of SÃ£o Paulo, JoÃ£o Doria, appears at a party in the interior of the state.",https://www.poynter.org/?ifcn_misinformation=after-announcing-social-isolation-measures-governor-of-sao-paulo-joao-doria-appears-at-a-party-in-the-interior-of-the-state,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0, A poster stating Pakistan has asked for hydroxychloroquine instead of Kashmir.,https://www.poynter.org/?ifcn_misinformation=a-poster-stating-pakistan-has-asked-for-hydroxychloroquine-instead-of-kashmir,1,4,5,4,0.8,0.8,0,1,N/A,N/A,N/A
FALSE,0, Mountain Matterhorn in Switzerland was lit in three colours of Indian flag as a token of gratitude to India for sending Hydroxychloroquine.,https://www.poynter.org/?ifcn_misinformation=mountain-matterhorn-in-switzerland-was-lit-in-three-colours-of-indian-flag-as-a-token-of-gratitude-to-india-for-sending-hydroxychloroquine,1,4,5,4,0.8,0.8,0,1,N/A,N/A,N/A
FALSE,0," Kabataan Representative Sarah Elago said that the lockdown and curfew imposed by President Rodrigo Duterte are against human rights, and that they are now calling for People Power.",https://www.poynter.org/?ifcn_misinformation=kabataan-representative-sarah-elago-said-that-the-lockdown-and-curfew-imposed-by-president-rodrigo-duterte-are-against-human-rights-and-that-they-are-now-calling-for-people-power,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0," A PDF document, allegedly from the Spanish Civil Guard, details â€œopening activitiesâ€ during the state of emergency for the coronavirus and under what conditions their mobility to carry them out is justified.",https://www.poynter.org/?ifcn_misinformation=a-pdf-document-allegedly-from-the-spanish-civil-guard-details-opening-activities-during-the-state-of-emergency-for-the-coronavirus-and-under-what-conditions-their-mobility-to-carry-them-out-is-jus,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0, The case-death rate was fixed in Turkey on purpose.,https://www.poynter.org/?ifcn_misinformation=the-case-death-rate-was-fixed-in-turkey-on-purpose,1,4,5,4,0.8,0.8,0,1,N/A,N/A,N/A
FALSE,0, One supermarket of Charente-Maritime (France) took advantage of the epidemic and increased the prize for a kilo of potatoes from 1 to 7 euros.,https://www.poynter.org/?ifcn_misinformation=one-supermarket-of-charente-maritime-france-took-advantage-of-the-epidemic-and-increased-the-prize-for-a-kilo-of-potatoes-from-1-to-7-euros,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0, Indian Tourism ministry announces closure of hotels till October 15.,https://www.poynter.org/?ifcn_misinformation=indian-tourism-ministry-announces-closure-of-hotels-till-october-15,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0, Photo of Muslims offering prayers on the rooftops in India.,https://www.poynter.org/?ifcn_misinformation=photo-of-muslims-offering-prayers-on-the-rooftops-in-india,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0," Alberto FernÃ¡ndez, about the coronavirus: â€œMortality in people over 65 is 80%â€.",https://www.poynter.org/?ifcn_misinformation=alberto-fernandez-about-the-coronavirus-mortality-in-people-over-65-is-80,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
FALSE,0, Image of Mohammad Ali Jinnah(founder of Pakistan) in jail.,https://www.poynter.org/?ifcn_misinformation=image-of-mohammad-ali-jinnahfounder-of-pakistan-in-jail,1,4,5,4,0.8,0.8,0,1,N/A,N/A,N/A
FALSE,0, A Facebook user shared a video that shows a flock of birds on a road in Chandigarh.,https://www.poynter.org/?ifcn_misinformation=a-facebook-user-shared-a-video-that-shows-a-flock-of-birds-on-a-road-in-chandigarh,4,1,5,4,0.8,0.2,1,0,N/A,N/A,N/A
